🚀 Starting run: trainsample_2128_run_1
Epoch 1 | Train Loss: 0.9181 | Val Loss: 0.6684 | Val Acc: 55.26% | Sens: 0.09 | Spec: 1.00 | AUC: 0.81
Epoch 25 | Train Loss: 0.3092 | Val Loss: 0.3509 | Val Acc: 86.28% | Sens: 0.86 | Spec: 0.87 | AUC: 0.94
Epoch 26 | Train Loss: 0.3065 | Val Loss: 0.4367 | Val Acc: 83.83% | Sens: 0.93 | Spec: 0.75 | AUC: 0.94
Epoch 27 | Train Loss: 0.3404 | Val Loss: 0.3671 | Val Acc: 87.97% | Sens: 0.91 | Spec: 0.85 | AUC: 0.94
Epoch 28 | Train Loss: 0.3146 | Val Loss: 0.3942 | Val Acc: 86.65% | Sens: 0.94 | Spec: 0.80 | AUC: 0.94
Epoch 29 | Train Loss: 0.3099 | Val Loss: 0.3463 | Val Acc: 86.28% | Sens: 0.88 | Spec: 0.85 | AUC: 0.94
Epoch 30 | Train Loss: 0.2770 | Val Loss: 0.3523 | Val Acc: 85.15% | Sens: 0.86 | Spec: 0.85 | AUC: 0.94
Epoch 31 | Train Loss: 0.2680 | Val Loss: 0.3452 | Val Acc: 86.09% | Sens: 0.88 | Spec: 0.85 | AUC: 0.94
Epoch 32 | Train Loss: 0.2722 | Val Loss: 0.3296 | Val Acc: 86.65% | Sens: 0.84 | Spec: 0.89 | AUC: 0.95
Epoch 33 | Train Loss: 0.2572 | Val Loss: 0.3508 | Val Acc: 88.91% | Sens: 0.92 | Spec: 0.86 | AUC: 0.95
Epoch 34 | Train Loss: 0.2644 | Val Loss: 0.3227 | Val Acc: 87.97% | Sens: 0.88 | Spec: 0.88 | AUC: 0.95
Epoch 35 | Train Loss: 0.2477 | Val Loss: 0.4043 | Val Acc: 85.71% | Sens: 0.95 | Spec: 0.77 | AUC: 0.95
Epoch 36 | Train Loss: 0.2428 | Val Loss: 0.3185 | Val Acc: 87.41% | Sens: 0.91 | Spec: 0.84 | AUC: 0.95
Epoch 37 | Train Loss: 0.2427 | Val Loss: 0.3493 | Val Acc: 87.97% | Sens: 0.92 | Spec: 0.85 | AUC: 0.95
Epoch 38 | Train Loss: 0.2428 | Val Loss: 0.3598 | Val Acc: 88.16% | Sens: 0.95 | Spec: 0.82 | AUC: 0.95
Epoch 39 | Train Loss: 0.2633 | Val Loss: 0.3249 | Val Acc: 89.47% | Sens: 0.88 | Spec: 0.91 | AUC: 0.95
Epoch 40 | Train Loss: 0.2593 | Val Loss: 0.3106 | Val Acc: 88.35% | Sens: 0.84 | Spec: 0.92 | AUC: 0.95
Epoch 41 | Train Loss: 0.2389 | Val Loss: 0.3193 | Val Acc: 87.22% | Sens: 0.80 | Spec: 0.94 | AUC: 0.96
Epoch 42 | Train Loss: 0.2341 | Val Loss: 0.3746 | Val Acc: 87.78% | Sens: 0.80 | Spec: 0.95 | AUC: 0.95
Epoch 43 | Train Loss: 0.2311 | Val Loss: 0.3107 | Val Acc: 90.04% | Sens: 0.93 | Spec: 0.87 | AUC: 0.96
Epoch 44 | Train Loss: 0.2272 | Val Loss: 0.3219 | Val Acc: 87.41% | Sens: 0.80 | Spec: 0.95 | AUC: 0.96
Epoch 45 | Train Loss: 0.2547 | Val Loss: 0.3554 | Val Acc: 88.53% | Sens: 0.95 | Spec: 0.82 | AUC: 0.96
Epoch 46 | Train Loss: 0.2350 | Val Loss: 0.3217 | Val Acc: 87.41% | Sens: 0.90 | Spec: 0.85 | AUC: 0.95
Epoch 47 | Train Loss: 0.2185 | Val Loss: 0.3142 | Val Acc: 87.03% | Sens: 0.87 | Spec: 0.87 | AUC: 0.95
Epoch 48 | Train Loss: 0.2008 | Val Loss: 0.3022 | Val Acc: 89.10% | Sens: 0.87 | Spec: 0.91 | AUC: 0.96
Epoch 49 | Train Loss: 0.1885 | Val Loss: 0.3158 | Val Acc: 89.29% | Sens: 0.94 | Spec: 0.85 | AUC: 0.96
Epoch 50 | Train Loss: 0.1701 | Val Loss: 0.3520 | Val Acc: 89.29% | Sens: 0.96 | Spec: 0.83 | AUC: 0.96
Epoch 51 | Train Loss: 0.1734 | Val Loss: 0.2815 | Val Acc: 87.41% | Sens: 0.87 | Spec: 0.87 | AUC: 0.96
Epoch 52 | Train Loss: 0.1701 | Val Loss: 0.2734 | Val Acc: 89.10% | Sens: 0.90 | Spec: 0.89 | AUC: 0.96
Epoch 53 | Train Loss: 0.1559 | Val Loss: 0.3262 | Val Acc: 89.29% | Sens: 0.95 | Spec: 0.83 | AUC: 0.96
Epoch 54 | Train Loss: 0.1545 | Val Loss: 0.2877 | Val Acc: 88.35% | Sens: 0.85 | Spec: 0.92 | AUC: 0.96
Epoch 55 | Train Loss: 0.1636 | Val Loss: 0.3716 | Val Acc: 88.72% | Sens: 0.95 | Spec: 0.83 | AUC: 0.96
Epoch 56 | Train Loss: 0.1776 | Val Loss: 0.2997 | Val Acc: 90.98% | Sens: 0.92 | Spec: 0.90 | AUC: 0.97
Epoch 57 | Train Loss: 0.1578 | Val Loss: 0.3892 | Val Acc: 89.85% | Sens: 0.98 | Spec: 0.82 | AUC: 0.97
Epoch 58 | Train Loss: 0.1632 | Val Loss: 0.2958 | Val Acc: 89.85% | Sens: 0.93 | Spec: 0.86 | AUC: 0.97
Epoch 59 | Train Loss: 0.1296 | Val Loss: 0.2950 | Val Acc: 90.98% | Sens: 0.92 | Spec: 0.90 | AUC: 0.97
Epoch 60 | Train Loss: 0.1386 | Val Loss: 0.2739 | Val Acc: 90.23% | Sens: 0.87 | Spec: 0.93 | AUC: 0.97
Epoch 61 | Train Loss: 0.1307 | Val Loss: 0.3092 | Val Acc: 90.23% | Sens: 0.91 | Spec: 0.90 | AUC: 0.97
Epoch 62 | Train Loss: 0.1315 | Val Loss: 0.2952 | Val Acc: 90.23% | Sens: 0.92 | Spec: 0.89 | AUC: 0.97
🚨 Early stopping after 62 epochs.

🔍 Testing on separate test set...
/nfs/homes/sdreyer/Digit-Classification-Pytorch/ClassSweep.py:284: FutureWarning: You are using `torch.load` with `weights_only=False` (the current default value), which uses the default pickle module implicitly. It is possible to construct malicious pickle data which will execute arbitrary code during unpickling (See https://github.com/pytorch/pytorch/blob/main/SECURITY.md#untrusted-models for more details). In a future release, the default value for `weights_only` will be flipped to `True`. This limits the functions that could be executed during unpickling. Arbitrary objects will no longer be allowed to be loaded via this mode unless they are explicitly allowlisted by the user via `torch.serialization.add_safe_globals`. We recommend you start setting `weights_only=True` for any use case where you don't have full control of the loaded file. Please open an issue on GitHub for any issues related to this experimental feature.
  classifier.load_state_dict(torch.load(model_path, map_location=device))
✅ Correct: 547 | ❌ Incorrect: 59 | Total: 606
🎯 Test Accuracy: 90.26% | Sens: 0.92 | Spec: 0.88 | AUC: 0.96
