🚀 Starting run: trainpercent_1_run_1
📊 Trainingsdaten: 3404 von 3404 (100.0%)
Epoch 1 | Train Loss: 1.2105 | Val Loss: 0.4643 | Val Acc: 82.49% | Sens: 0.92 | Spec: 0.66 | AUC: 0.82
Epoch 48 | Train Loss: 0.0583 | Val Loss: 0.0917 | Val Acc: 95.89% | Sens: 0.96 | Spec: 0.96 | AUC: 1.00
Epoch 49 | Train Loss: 0.0609 | Val Loss: 0.0847 | Val Acc: 96.00% | Sens: 0.96 | Spec: 0.95 | AUC: 1.00
Epoch 50 | Train Loss: 0.0578 | Val Loss: 0.0844 | Val Acc: 96.59% | Sens: 0.97 | Spec: 0.96 | AUC: 1.00
Epoch 51 | Train Loss: 0.0592 | Val Loss: 0.0935 | Val Acc: 96.71% | Sens: 0.97 | Spec: 0.97 | AUC: 1.00
Epoch 52 | Train Loss: 0.0532 | Val Loss: 0.0899 | Val Acc: 96.00% | Sens: 0.96 | Spec: 0.96 | AUC: 1.00
Epoch 53 | Train Loss: 0.0493 | Val Loss: 0.0981 | Val Acc: 95.77% | Sens: 0.97 | Spec: 0.94 | AUC: 1.00
Epoch 54 | Train Loss: 0.0462 | Val Loss: 0.0872 | Val Acc: 96.71% | Sens: 0.96 | Spec: 0.99 | AUC: 1.00
Epoch 55 | Train Loss: 0.0457 | Val Loss: 0.0741 | Val Acc: 96.83% | Sens: 0.97 | Spec: 0.97 | AUC: 1.00
Epoch 56 | Train Loss: 0.0574 | Val Loss: 0.0759 | Val Acc: 97.06% | Sens: 0.97 | Spec: 0.96 | AUC: 1.00
Epoch 57 | Train Loss: 0.0460 | Val Loss: 0.0888 | Val Acc: 96.71% | Sens: 0.97 | Spec: 0.97 | AUC: 1.00
Epoch 58 | Train Loss: 0.0626 | Val Loss: 0.0905 | Val Acc: 96.24% | Sens: 0.96 | Spec: 0.97 | AUC: 1.00
Epoch 59 | Train Loss: 0.0467 | Val Loss: 0.0902 | Val Acc: 96.47% | Sens: 0.96 | Spec: 0.98 | AUC: 1.00
Epoch 60 | Train Loss: 0.0416 | Val Loss: 0.0721 | Val Acc: 96.71% | Sens: 0.97 | Spec: 0.96 | AUC: 1.00
Epoch 61 | Train Loss: 0.0430 | Val Loss: 0.0730 | Val Acc: 96.94% | Sens: 0.96 | Spec: 0.98 | AUC: 1.00
Epoch 62 | Train Loss: 0.0393 | Val Loss: 0.0821 | Val Acc: 96.71% | Sens: 0.97 | Spec: 0.96 | AUC: 1.00
Epoch 63 | Train Loss: 0.0310 | Val Loss: 0.0904 | Val Acc: 96.71% | Sens: 0.96 | Spec: 0.97 | AUC: 1.00
Epoch 64 | Train Loss: 0.0360 | Val Loss: 0.0874 | Val Acc: 96.59% | Sens: 0.96 | Spec: 0.97 | AUC: 1.00
Epoch 65 | Train Loss: 0.0287 | Val Loss: 0.0941 | Val Acc: 96.83% | Sens: 0.97 | Spec: 0.97 | AUC: 1.00
Epoch 66 | Train Loss: 0.0416 | Val Loss: 0.1005 | Val Acc: 96.00% | Sens: 0.96 | Spec: 0.95 | AUC: 0.99
Epoch 67 | Train Loss: 0.0429 | Val Loss: 0.0945 | Val Acc: 96.00% | Sens: 0.96 | Spec: 0.96 | AUC: 1.00
Epoch 68 | Train Loss: 0.0398 | Val Loss: 0.0739 | Val Acc: 97.06% | Sens: 0.97 | Spec: 0.97 | AUC: 1.00
Epoch 69 | Train Loss: 0.0331 | Val Loss: 0.0778 | Val Acc: 96.59% | Sens: 0.96 | Spec: 0.97 | AUC: 1.00
Epoch 70 | Train Loss: 0.0323 | Val Loss: 0.0892 | Val Acc: 96.36% | Sens: 0.96 | Spec: 0.97 | AUC: 1.00
🚨 Early stopping after 70 epochs.

🔍 Testing on separate test set...
/nfs/homes/sdreyer/Digit-Classification-Pytorch/augmention_noTu_Tu.py:251: FutureWarning: You are using `torch.load` with `weights_only=False` (the current default value), which uses the default pickle module implicitly. It is possible to construct malicious pickle data which will execute arbitrary code during unpickling (See https://github.com/pytorch/pytorch/blob/main/SECURITY.md#untrusted-models for more details). In a future release, the default value for `weights_only` will be flipped to `True`. This limits the functions that could be executed during unpickling. Arbitrary objects will no longer be allowed to be loaded via this mode unless they are explicitly allowlisted by the user via `torch.serialization.add_safe_globals`. We recommend you start setting `weights_only=True` for any use case where you don't have full control of the loaded file. Please open an issue on GitHub for any issues related to this experimental feature.
  classifier.load_state_dict(torch.load(model_path, map_location=device))
✅ Correct: 985 | ❌ Incorrect: 26 | Total: 1011
🎯 Test Accuracy: 97.43% | Sens: 0.96 | Spec: 1.00 | AUC: 1.00
