🚀 Starting run: trainsample_1702_run_2
Epoch 1 | Train Loss: 1.1285 | Val Loss: 0.6911 | Val Acc: 51.32% | Sens: 0.01 | Spec: 1.00 | AUC: 0.75
Epoch 19 | Train Loss: 0.3175 | Val Loss: 0.3545 | Val Acc: 85.34% | Sens: 0.83 | Spec: 0.88 | AUC: 0.93
Epoch 20 | Train Loss: 0.3352 | Val Loss: 0.4141 | Val Acc: 80.83% | Sens: 0.66 | Spec: 0.96 | AUC: 0.93
Epoch 21 | Train Loss: 0.3286 | Val Loss: 0.3437 | Val Acc: 86.47% | Sens: 0.85 | Spec: 0.88 | AUC: 0.94
Epoch 22 | Train Loss: 0.3306 | Val Loss: 0.3808 | Val Acc: 85.53% | Sens: 0.94 | Spec: 0.77 | AUC: 0.94
Epoch 23 | Train Loss: 0.3102 | Val Loss: 0.3736 | Val Acc: 84.77% | Sens: 0.90 | Spec: 0.79 | AUC: 0.93
Epoch 24 | Train Loss: 0.3089 | Val Loss: 0.3583 | Val Acc: 85.90% | Sens: 0.92 | Spec: 0.80 | AUC: 0.94
Epoch 25 | Train Loss: 0.3110 | Val Loss: 0.3458 | Val Acc: 86.65% | Sens: 0.87 | Spec: 0.87 | AUC: 0.94
Epoch 26 | Train Loss: 0.3110 | Val Loss: 0.3444 | Val Acc: 87.59% | Sens: 0.89 | Spec: 0.86 | AUC: 0.94
Epoch 27 | Train Loss: 0.2984 | Val Loss: 0.4055 | Val Acc: 84.96% | Sens: 0.95 | Spec: 0.75 | AUC: 0.94
Epoch 28 | Train Loss: 0.2873 | Val Loss: 0.3589 | Val Acc: 87.22% | Sens: 0.93 | Spec: 0.82 | AUC: 0.94
Epoch 29 | Train Loss: 0.2969 | Val Loss: 0.3571 | Val Acc: 87.97% | Sens: 0.94 | Spec: 0.82 | AUC: 0.94
Epoch 30 | Train Loss: 0.2666 | Val Loss: 0.3362 | Val Acc: 86.84% | Sens: 0.87 | Spec: 0.87 | AUC: 0.94
Epoch 31 | Train Loss: 0.2732 | Val Loss: 0.3863 | Val Acc: 86.28% | Sens: 0.95 | Spec: 0.78 | AUC: 0.94
Epoch 32 | Train Loss: 0.3229 | Val Loss: 0.4177 | Val Acc: 84.21% | Sens: 0.97 | Spec: 0.72 | AUC: 0.95
Epoch 33 | Train Loss: 0.2780 | Val Loss: 0.3371 | Val Acc: 87.41% | Sens: 0.84 | Spec: 0.90 | AUC: 0.94
Epoch 34 | Train Loss: 0.2758 | Val Loss: 0.3589 | Val Acc: 87.03% | Sens: 0.95 | Spec: 0.80 | AUC: 0.94
Epoch 35 | Train Loss: 0.2704 | Val Loss: 0.3467 | Val Acc: 87.78% | Sens: 0.92 | Spec: 0.84 | AUC: 0.94
Epoch 36 | Train Loss: 0.2383 | Val Loss: 0.3995 | Val Acc: 87.03% | Sens: 0.96 | Spec: 0.78 | AUC: 0.95
Epoch 37 | Train Loss: 0.2709 | Val Loss: 0.3713 | Val Acc: 87.22% | Sens: 0.94 | Spec: 0.80 | AUC: 0.95
Epoch 38 | Train Loss: 0.2644 | Val Loss: 0.3309 | Val Acc: 88.35% | Sens: 0.86 | Spec: 0.90 | AUC: 0.95
Epoch 39 | Train Loss: 0.2335 | Val Loss: 0.3349 | Val Acc: 88.53% | Sens: 0.92 | Spec: 0.85 | AUC: 0.95
Epoch 40 | Train Loss: 0.2437 | Val Loss: 0.3431 | Val Acc: 87.97% | Sens: 0.86 | Spec: 0.90 | AUC: 0.95
Epoch 41 | Train Loss: 0.2360 | Val Loss: 0.3420 | Val Acc: 87.41% | Sens: 0.85 | Spec: 0.90 | AUC: 0.95
Epoch 42 | Train Loss: 0.2519 | Val Loss: 0.3413 | Val Acc: 87.78% | Sens: 0.91 | Spec: 0.85 | AUC: 0.95
Epoch 43 | Train Loss: 0.2171 | Val Loss: 0.3240 | Val Acc: 88.35% | Sens: 0.92 | Spec: 0.85 | AUC: 0.95
Epoch 44 | Train Loss: 0.2642 | Val Loss: 0.3388 | Val Acc: 87.22% | Sens: 0.88 | Spec: 0.87 | AUC: 0.95
Epoch 45 | Train Loss: 0.2356 | Val Loss: 0.3452 | Val Acc: 88.53% | Sens: 0.93 | Spec: 0.84 | AUC: 0.95
Epoch 46 | Train Loss: 0.2532 | Val Loss: 0.3571 | Val Acc: 87.97% | Sens: 0.95 | Spec: 0.82 | AUC: 0.95
Epoch 47 | Train Loss: 0.2122 | Val Loss: 0.3641 | Val Acc: 88.91% | Sens: 0.96 | Spec: 0.82 | AUC: 0.95
Epoch 48 | Train Loss: 0.2123 | Val Loss: 0.3230 | Val Acc: 88.53% | Sens: 0.92 | Spec: 0.86 | AUC: 0.95
Epoch 49 | Train Loss: 0.2053 | Val Loss: 0.3973 | Val Acc: 88.91% | Sens: 0.96 | Spec: 0.82 | AUC: 0.94
Epoch 50 | Train Loss: 0.2336 | Val Loss: 0.6369 | Val Acc: 82.52% | Sens: 0.98 | Spec: 0.68 | AUC: 0.94
Epoch 51 | Train Loss: 0.2095 | Val Loss: 0.3507 | Val Acc: 87.59% | Sens: 0.88 | Spec: 0.87 | AUC: 0.95
Epoch 52 | Train Loss: 0.1918 | Val Loss: 0.3451 | Val Acc: 87.97% | Sens: 0.92 | Spec: 0.84 | AUC: 0.95
Epoch 53 | Train Loss: 0.1810 | Val Loss: 0.3752 | Val Acc: 85.71% | Sens: 0.77 | Spec: 0.94 | AUC: 0.95
Epoch 54 | Train Loss: 0.2236 | Val Loss: 0.3557 | Val Acc: 87.22% | Sens: 0.95 | Spec: 0.80 | AUC: 0.96
Epoch 55 | Train Loss: 0.1996 | Val Loss: 0.3577 | Val Acc: 86.84% | Sens: 0.82 | Spec: 0.92 | AUC: 0.95
Epoch 56 | Train Loss: 0.2037 | Val Loss: 0.3485 | Val Acc: 89.47% | Sens: 0.96 | Spec: 0.83 | AUC: 0.96
Epoch 57 | Train Loss: 0.1708 | Val Loss: 0.3939 | Val Acc: 85.90% | Sens: 0.81 | Spec: 0.91 | AUC: 0.95
Epoch 58 | Train Loss: 0.1749 | Val Loss: 0.3975 | Val Acc: 89.10% | Sens: 0.95 | Spec: 0.84 | AUC: 0.95
🚨 Early stopping after 58 epochs.

🔍 Testing on separate test set...
/nfs/homes/sdreyer/Digit-Classification-Pytorch/ClassSweep.py:284: FutureWarning: You are using `torch.load` with `weights_only=False` (the current default value), which uses the default pickle module implicitly. It is possible to construct malicious pickle data which will execute arbitrary code during unpickling (See https://github.com/pytorch/pytorch/blob/main/SECURITY.md#untrusted-models for more details). In a future release, the default value for `weights_only` will be flipped to `True`. This limits the functions that could be executed during unpickling. Arbitrary objects will no longer be allowed to be loaded via this mode unless they are explicitly allowlisted by the user via `torch.serialization.add_safe_globals`. We recommend you start setting `weights_only=True` for any use case where you don't have full control of the loaded file. Please open an issue on GitHub for any issues related to this experimental feature.
  classifier.load_state_dict(torch.load(model_path, map_location=device))
✅ Correct: 524 | ❌ Incorrect: 82 | Total: 606
🎯 Test Accuracy: 86.47% | Sens: 0.89 | Spec: 0.84 | AUC: 0.95
